id,event_date,event_name,weight_class,winner,red_fighter,blue_fighter,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_age,blue_age,red_odds,blue_odds,red_avg_td_landed,blue_avg_td_landed,height_diff,reach_diff,avg_td_diff,red_win
4155,2016-07-07,,Bantamweight,Red,Anthony Birchak,Dileno Lopes,172.72,165.1,175.26,165.1,30,31,-250.0,210.0,0.3333,3.0,7.6200000000000045,10.159999999999997,-2.6667,1
4156,2016-07-07,,Bantamweight,Blue,Russell Doane,Pedro Munhoz,170.18,167.64,177.8,165.1,29,29,200.0,-240.0,2.5,0.5,2.5400000000000205,12.700000000000017,2.0,0
4157,2016-07-07,,Bantamweight,Red,Felipe Arantes,Jerrod Sanders,172.72,172.72,185.42,182.88,28,36,-155.0,135.0,1.125,1.0,0.0,2.539999999999992,0.125,1
4158,2016-07-07,,Lightweight,Red,Gilbert Burns,Lukasz Sajewski,177.8,172.72,180.34,180.34,29,25,-265.0,225.0,1.75,0.0,5.0800000000000125,0.0,1.75,1
4159,2016-07-07,,Bantamweight,Red,Marco Beltran,Reginaldo Vieira,172.72,170.18,175.26,165.1,30,33,105.0,-125.0,1.0,0.0,2.539999999999992,10.159999999999997,1.0,1
4160,2016-07-07,,Welterweight,Red,Vicente Luque,Alvaro Herrera,180.34,182.88,190.5,187.96,24,26,-375.0,313.0,0.0,0.0,-2.539999999999992,2.539999999999992,0.0,1
4161,2016-06-18,,Welterweight,Blue,Rory MacDonald,Stephen Thompson,182.88,182.88,193.04,190.5,26,33,-105.0,-115.0,1.75,0.625,0.0,2.539999999999992,1.125,0
4162,2016-06-18,,Welterweight,Red,Donald Cerrone,Patrick Cote,185.42,180.34,185.42,180.34,33,36,-170.0,150.0,0.7,0.5263,5.079999999999984,5.079999999999984,0.17369999999999997,1
4163,2016-06-18,,Light Heavyweight,Red,Steve Bosse,Sean O'Connell,180.34,185.42,182.88,187.96,34,32,-135.0,115.0,0.0,0.0,-5.079999999999984,-5.0800000000000125,0.0,1
4164,2016-06-18,,Lightweight,Red,Olivier Aubin-Mercier,Thibault Gouti,175.26,177.8,177.8,182.88,27,29,-470.0,375.0,2.8,0.0,-2.5400000000000205,-5.079999999999984,2.8,1
4165,2016-06-18,,Women's Flyweight,Blue,Valerie Letourneau,Joanne Calderwood,170.18,167.64,172.72,165.1,33,30,-150.0,130.0,1.0,1.6667,2.5400000000000205,7.6200000000000045,-0.6667000000000001,0
4166,2016-06-18,,Lightweight,Red,Jason Saggo,Leandro Silva,180.34,175.26,180.34,182.88,30,30,-115.0,-105.0,2.6667,1.6667,5.0800000000000125,-2.539999999999992,1.0,1
4167,2016-06-18,,Light Heavyweight,Red,Misha Cirkunov,Ion Cutelaba,190.5,185.42,195.58,190.5,29,22,-220.0,180.0,3.0,,5.0800000000000125,5.0800000000000125,,1
4168,2016-06-18,,Middleweight,Blue,Tamdan McCrory,Krzysztof Jotko,193.04,185.42,198.12,195.58,29,26,-170.0,150.0,1.5714,1.2,7.6200000000000045,2.539999999999992,0.37139999999999995,0
4169,2016-06-18,,Bantamweight,Blue,Chris Beal,Joe Soto,170.18,167.64,175.26,165.1,30,29,105.0,-125.0,1.75,0.3333,2.5400000000000205,10.159999999999997,1.4167,0
4170,2016-06-18,,Middleweight,Red,Elias Theodorou,Sam Alvey,185.42,187.96,190.5,190.5,28,30,-235.0,195.0,2.25,0.0,-2.5400000000000205,0.0,2.25,1
4171,2016-06-18,,Women's Strawweight,Red,Randa Markos,Jocelyn Jones-Lybarger,162.56,170.18,160.02,162.56,30,30,-115.0,-105.0,1.3333,0.0,-7.6200000000000045,-2.539999999999992,1.3333,1
4172,2016-06-18,,Welterweight,Red,Colby Covington,Jonathan Meunier,180.34,190.5,182.88,190.5,28,28,-235.0,195.0,2.5,,-10.159999999999997,-7.6200000000000045,,1
4173,2016-06-18,,Flyweight,Red,Ali Bagautinov,Geane Herrera,162.56,165.1,165.1,167.64,31,26,-260.0,220.0,2.4,0.5,-2.539999999999992,-2.539999999999992,1.9,1
4174,2016-06-04,,Middleweight,Blue,Luke Rockhold,Michael Bisping,190.5,185.42,195.58,190.5,31,37,-750.0,525.0,0.5,1.04,5.0800000000000125,5.0800000000000125,-0.54,0
4175,2016-06-04,,Bantamweight,Red,Dominick Cruz,Urijah Faber,172.72,167.64,172.72,170.18,31,37,-380.0,315.0,5.0,1.5385,5.0800000000000125,2.539999999999992,3.4615,1
4176,2016-06-04,,Featherweight,Red,Max Holloway,Ricardo Lamas,180.34,172.72,175.26,180.34,24,34,-270.0,230.0,0.1429,1.2222,7.6200000000000045,-5.0800000000000125,-1.0793,1
4177,2016-06-04,,Middleweight,Red,Dan Henderson,Hector Lombard,180.34,175.26,187.96,180.34,45,38,265.0,-325.0,0.875,1.4286,5.0800000000000125,7.6200000000000045,-0.5536000000000001,1
4178,2016-06-04,,Lightweight,Red,Dustin Poirier,Bobby Green,175.26,177.8,182.88,180.34,27,29,-185.0,160.0,1.1429,0.8,-2.5400000000000205,2.539999999999992,0.3429,1
4179,2016-06-04,,Featherweight,Red,Brian Ortega,Clay Guida,172.72,170.18,175.26,177.8,25,34,-235.0,195.0,0.3333,2.7727,2.539999999999992,-2.5400000000000205,-2.4394,1
4180,2016-06-04,,Lightweight,Red,Beneil Dariush,James Vick,177.8,190.5,182.88,193.04,27,29,-140.0,120.0,1.125,0.0,-12.699999999999989,-10.159999999999997,1.125,1
4181,2016-06-04,,Women's Strawweight,Blue,Jessica Penne,Jessica Andrade,165.1,154.94,170.18,157.48,33,24,110.0,-130.0,2.0,1.8571,10.159999999999997,12.700000000000017,0.14290000000000003,0
4182,2016-06-04,,Featherweight,Blue,Cole Miller,Alex Caceres,185.42,177.8,187.96,185.42,32,27,-165.0,145.0,0.2778,0.2308,7.619999999999976,2.5400000000000205,0.046999999999999986,0
4183,2016-06-04,,Welterweight,Red,Sean Strickland,Tom Breese,185.42,190.5,193.04,185.42,25,24,-110.0,-110.0,1.6,0.0,-5.0800000000000125,7.6200000000000045,1.6,1
4184,2016-06-04,,Light Heavyweight,Blue,Jonathan Wilson,Henrique da Silva,187.96,190.5,190.5,193.04,28,26,-165.0,145.0,0.0,,-2.539999999999992,-2.539999999999992,,0
4185,2016-06-04,,Lightweight,Red,Polo Reyes,Dong Hyun Ma,180.34,180.34,180.34,177.8,31,27,-115.0,-105.0,0.0,0.0,0.0,2.539999999999992,0.0,1
4186,2016-05-29,,Bantamweight,Blue,Thomas Almeida,Cody Garbrandt,170.18,172.72,177.8,165.1,24,24,-200.0,170.0,0.0,1.3333,-2.539999999999992,12.700000000000017,-1.3333,0
4187,2016-05-29,,Featherweight,Blue,Renan Barao,Jeremy Stephens,167.64,172.72,177.8,180.34,29,30,-150.0,130.0,1.2,1.2273,-5.0800000000000125,-2.539999999999992,-0.027300000000000102,0
4188,2016-05-29,,Welterweight,Blue,Tarec Saffiedine,Rick Story,177.8,175.26,177.8,180.34,29,31,115.0,-135.0,0.3333,2.2941,2.5400000000000205,-2.539999999999992,-1.9607999999999999,0
4189,2016-05-29,,Middleweight,Red,Chris Camozzi,Vitor Miranda,187.96,185.42,193.04,195.58,29,37,125.0,-145.0,0.2,0.25,2.5400000000000205,-2.5400000000000205,-0.04999999999999999,1
4190,2016-05-29,,Welterweight,Blue,Jorge Masvidal,Lorenz Larkin,180.34,180.34,187.96,182.88,31,29,-115.0,-105.0,1.4444,0.0,0.0,5.0800000000000125,1.4444,0
4191,2016-05-29,,Lightweight,Blue,Joshua Burkman,Paul Felder,177.8,180.34,182.88,177.8,36,32,245.0,-290.0,2.1429,0.6,-2.539999999999992,5.079999999999984,1.5429,0
4192,2016-05-29,,Women's Bantamweight,Red,Sara McMann,Jessica Eye,167.64,167.64,167.64,167.64,35,29,-125.0,105.0,1.6,0.2,0.0,0.0,1.4000000000000001,1
4193,2016-05-29,,Lightweight,Red,Abel Trujillo,Jordan Rinaldi,172.72,177.8,177.8,182.88,32,28,-320.0,260.0,1.25,,-5.0800000000000125,-5.079999999999984,,1
4194,2016-05-29,,Middleweight,Red,Jake Collier,Alberto Uda,190.5,190.5,198.12,195.58,27,31,110.0,-130.0,0.6667,,0.0,2.539999999999992,,1
4195,2016-05-29,,Lightweight,Red,Erik Koch,Shane Campbell,177.8,182.88,180.34,180.34,27,29,120.0,-140.0,0.0,1.3333,-5.079999999999984,0.0,-1.3333,1
4196,2016-05-29,,Bantamweight,Blue,Aljamain Sterling,Bryan Caraway,170.18,172.72,180.34,172.72,26,31,-310.0,255.0,3.0,2.1429,-2.539999999999992,7.6200000000000045,0.8571,0
4197,2016-05-29,,Heavyweight,Blue,Chris de la Rocha,Adam Milstead,190.5,190.5,203.2,193.04,37,28,245.0,-290.0,0.0,,0.0,10.159999999999997,,0
4198,2016-05-14,,Heavyweight,Blue,Fabricio Werdum,Stipe Miocic,193.04,193.04,195.58,203.2,38,33,-185.0,160.0,0.6,1.6,0.0,-7.619999999999976,-1.0,0
4199,2016-05-14,,Middleweight,Red,Jacare Souza,Vitor Belfort,185.42,182.88,182.88,187.96,36,39,-280.0,240.0,1.5,0.2857,2.539999999999992,-5.0800000000000125,1.2143,1
4200,2016-05-14,,Catch Weight,Red,Cris Cyborg,Leslie Smith,172.72,175.26,172.72,167.64,30,33,-1500.0,1200.0,,0.0,-2.539999999999992,5.0800000000000125,,1
4201,2016-05-14,,Light Heavyweight,Red,Mauricio Rua,Corey Anderson,185.42,190.5,193.04,200.66,34,26,140.0,-160.0,1.2667,3.3333,-5.0800000000000125,-7.6200000000000045,-2.0666,1
4202,2016-05-14,,Welterweight,Blue,Warlley Alves,Bryan Barberena,180.34,182.88,182.88,182.88,25,27,-600.0,450.0,1.25,0.6667,-2.539999999999992,0.0,0.5833,0
4203,2016-05-14,,Welterweight,Red,Demian Maia,Matt Brown,185.42,182.88,182.88,190.5,38,35,-350.0,290.0,2.3636,1.15,2.539999999999992,-7.6200000000000045,1.2136,1
4204,2016-05-14,,Middleweight,Red,Thiago Santos,Nate Marquardt,187.96,182.88,193.04,187.96,32,37,-360.0,300.0,0.1667,1.45,5.0800000000000125,5.079999999999984,-1.2832999999999999,1
4205,2016-05-14,,Lightweight,Red,Francisco Trinaldo,Yancy Medeiros,175.26,177.8,177.8,190.5,37,28,-275.0,235.0,0.75,0.0,-2.5400000000000205,-12.699999999999989,0.75,1
4206,2016-05-14,,Bantamweight,Red,John Lineker,Rob Font,160.02,172.72,170.18,180.34,25,28,-145.0,125.0,0.4444,0.5,-12.699999999999989,-10.159999999999997,-0.05559999999999998,1
4207,2016-05-14,,Light Heavyweight,Red,Rogerio Nogueira,Patrick Cummins,187.96,187.96,190.5,193.04,39,35,195.0,-235.0,0.125,4.2857,0.0,-2.539999999999992,-4.1607,1
4208,2016-05-14,,Featherweight,Red,Renato Moicano,Zubaira Tukhugov,180.34,172.72,182.88,172.72,26,25,100.0,-120.0,1.0,1.3333,7.6200000000000045,10.159999999999997,-0.33329999999999993,1
4209,2016-05-08,,Heavyweight,Red,Alistair Overeem,Andrei Arlovski,193.04,190.5,203.2,195.58,35,37,-240.0,200.0,0.25,0.1053,2.539999999999992,7.619999999999976,0.1447,1
4210,2016-05-08,,Heavyweight,Blue,Antonio Silva,Stefan Struve,193.04,210.82,203.2,213.36,36,28,185.0,-225.0,0.0,0.25,-17.78,-10.160000000000025,-0.25,0
4211,2016-05-08,,Welterweight,Blue,Albert Tumenov,Gunnar Nelson,180.34,180.34,185.42,182.88,24,27,-155.0,135.0,0.1667,1.0,0.0,2.539999999999992,-0.8333,0
4212,2016-05-08,,Women's Bantamweight,Red,Germaine de Randamie,Anna Elmose,175.26,160.02,180.34,165.1,32,31,-400.0,325.0,0.0,,15.23999999999998,15.240000000000009,,1
4213,2016-05-08,,Light Heavyweight,Red,Nikita Krylov,Francimar Barroso,190.5,185.42,195.58,190.5,24,36,-200.0,170.0,0.0,1.5,5.0800000000000125,5.0800000000000125,-1.5,1
4214,2016-05-08,,Women's Strawweight,Red,Karolina Kowalkiewicz,Heather Jo Clark,160.02,167.64,162.56,162.56,30,35,-320.0,260.0,0.0,1.0,-7.619999999999976,0.0,-1.0,1
4215,2016-05-08,,Lightweight,Red,Rustam Khabilov,Chris Wade,172.72,177.8,185.42,177.8,29,28,-165.0,145.0,3.3333,2.75,-5.0800000000000125,7.619999999999976,0.5832999999999999,1
4216,2016-05-08,,Middleweight,Red,Magnus Cedenblad,Garreth McLellan,195.58,185.42,200.66,182.88,34,33,-250.0,210.0,1.5,1.0,10.160000000000025,17.78,0.5,1
4217,2016-05-08,,Lightweight,Blue,Jon Tuck,Josh Emmett,180.34,167.64,185.42,177.8,31,31,-110.0,-110.0,0.6,,12.700000000000017,7.619999999999976,,0
4218,2016-05-08,,Lightweight,Blue,Yan Cabral,Reza Madadi,180.34,180.34,185.42,182.88,32,37,-160.0,140.0,2.5,2.75,0.0,2.539999999999992,-0.25,0
4219,2016-05-08,,Flyweight,Red,Kyoji Horiguchi,Neil Seery,165.1,162.56,167.64,162.56,25,36,-600.0,450.0,0.8333,1.0,2.539999999999992,5.079999999999984,-0.16669999999999996,1
4220,2016-05-08,,Welterweight,Red,Leon Edwards,Dominic Waters,182.88,185.42,187.96,200.66,24,27,-270.0,230.0,0.0,2.5,-2.539999999999992,-12.699999999999989,-2.5,1
4221,2016-05-08,,Flyweight,Red,Ulka Sasaki,Willie Gates,177.8,172.72,180.34,177.8,26,29,-135.0,115.0,0.6667,0.0,5.0800000000000125,2.539999999999992,0.6667,1
4222,2016-04-23,,Light Heavyweight,Red,Jon Jones,Ovince Saint Preux,193.04,190.5,213.36,203.2,28,33,-720.0,510.0,2.0625,0.6667,2.539999999999992,10.160000000000025,1.3958,1
4223,2016-04-23,,Flyweight,Red,Demetrious Johnson,Henry Cejudo,160.02,162.56,167.64,162.56,29,29,-340.0,280.0,4.5385,2.25,-2.539999999999992,5.079999999999984,2.2885,1
4224,2016-04-23,,Lightweight,Blue,Anthony Pettis,Edson Barboza,177.8,180.34,182.88,190.5,29,30,-190.0,165.0,0.75,0.4286,-2.539999999999992,-7.6200000000000045,0.3214,0
4225,2016-04-23,,Middleweight,Red,Robert Whittaker,Rafael Natal,182.88,182.88,185.42,193.04,25,33,-325.0,265.0,0.5,2.5714,0.0,-7.6200000000000045,-2.0714,1
4226,2016-04-23,,Featherweight,Red,Yair Rodriguez,Andre Fili,180.34,180.34,180.34,187.96,23,25,-110.0,-110.0,1.6667,2.0,0.0,-7.6200000000000045,-0.33329999999999993,1
4227,2016-04-23,,Flyweight,Red,Sergio Pettis,Chris Kelades,167.64,170.18,175.26,172.72,22,35,-225.0,185.0,1.1667,1.0,-2.5400000000000205,2.539999999999992,0.16670000000000007,1
4228,2016-04-23,,Welterweight,Red,Danny Roberts,Dominique Steele,185.42,177.8,187.96,187.96,28,28,-355.0,295.0,0.0,2.0,7.619999999999976,0.0,-2.0,1
4229,2016-04-23,,Women's Strawweight,Red,Carla Esparza,Juliana Lima,154.94,165.1,160.02,165.1,28,34,-190.0,165.0,3.0,1.6667,-10.159999999999997,-5.079999999999984,1.3333,1
4230,2016-04-23,,Lightweight,Blue,Glaico Franca,James Vick,182.88,190.5,195.58,193.04,25,29,170.0,-200.0,4.0,0.0,-7.6200000000000045,2.5400000000000205,4.0,0
4231,2016-04-23,,Heavyweight,Red,Walt Harris,Cody East,195.58,190.5,195.58,187.96,32,27,160.0,-185.0,0.0,,5.0800000000000125,7.6200000000000045,,1
4232,2016-04-23,,Light Heavyweight,Red,Marcos Rogerio de Lima,Clint Hester,185.42,187.96,190.5,195.58,30,29,-120.0,100.0,0.0,0.8333,-2.5400000000000205,-5.0800000000000125,-0.8333,1
4233,2016-04-23,,Lightweight,Blue,Efrain Escudero,Kevin Lee,175.26,175.26,177.8,195.58,30,23,300.0,-360.0,1.0909,2.3333,0.0,-17.78,-1.2424,0
4234,2016-04-16,,Light Heavyweight,Red,Glover Teixeira,Rashad Evans,187.96,182.88,193.04,190.5,36,36,-225.0,185.0,1.6667,2.6316,5.0800000000000125,2.539999999999992,-0.9649000000000001,1
4235,2016-04-16,,Women's Strawweight,Red,Rose Namajunas,Tecia Torres,165.1,154.94,165.1,152.4,23,26,-160.0,140.0,3.3333,1.0,10.159999999999997,12.699999999999989,2.3333,1
4236,2016-04-16,,Catch Weight,Red,Khabib Nurmagomedov,Darrell Horcher,177.8,177.8,177.8,177.8,27,28,-1000.0,650.0,5.8333,,0.0,0.0,,1
4237,2016-04-16,,Featherweight,Red,Cub Swanson,Hacran Dias,172.72,172.72,177.8,175.26,32,31,-115.0,-105.0,0.6667,3.2,0.0,2.5400000000000205,-2.5333,1
4238,2016-04-16,,Lightweight,Blue,Beneil Dariush,Michael Chiesa,177.8,185.42,182.88,190.5,26,28,-165.0,145.0,1.1429,1.75,-7.619999999999976,-7.6200000000000045,-0.6071,0
4239,2016-04-16,,Women's Bantamweight,Blue,Bethe Correia,Raquel Pennington,165.1,170.18,162.56,170.18,32,27,180.0,-220.0,0.25,1.2,-5.0800000000000125,-7.6200000000000045,-0.95,0
4240,2016-04-16,,Welterweight,Blue,Court McGee,Santiago Ponzinibbio,180.34,182.88,190.5,185.42,31,29,100.0,-120.0,2.0,0.2,-2.539999999999992,5.0800000000000125,1.8,0
4241,2016-04-16,,Welterweight,Blue,Randy Brown,Michael Graves,190.5,177.8,198.12,180.34,25,25,125.0,-145.0,1.0,7.0,12.699999999999989,17.78,-6.0,0
4242,2016-04-16,,Bantamweight,Red,John Dodson,Manvel Gamburyan,160.02,165.1,167.64,170.18,31,34,-450.0,400.0,0.875,2.3077,-5.079999999999984,-2.5400000000000205,-1.4327,1
4243,2016-04-16,,Middleweight,Blue,Oluwale Bamgbose,Cezar Ferreira,180.34,185.42,198.12,198.12,28,31,-185.0,160.0,0.0,0.8571,-5.079999999999984,0.0,-0.8571,0
4244,2016-04-16,,Welterweight,Red,Elizeu Zaleski dos Santos,Omari Akhmedov,180.34,182.88,185.42,185.42,29,28,125.0,-145.0,0.0,1.4,-2.539999999999992,0.0,-1.4,1
4245,2016-04-10,,Heavyweight,Blue,Ben Rothwell,Junior Dos Santos,193.04,193.04,198.12,195.58,34,32,-105.0,-115.0,0.7778,0.3571,0.0,2.539999999999992,0.4207000000000001,0
4246,2016-04-10,,Heavyweight,Red,Derrick Lewis,Gabriel Gonzaga,190.5,187.96,200.66,193.04,31,36,-150.0,130.0,0.4286,1.0952,2.539999999999992,7.6200000000000045,-0.6666,1
4247,2016-04-10,,Heavyweight,Red,Francis Ngannou,Curtis Blaydes,193.04,193.04,210.82,203.2,29,25,140.0,-160.0,0.0,,0.0,7.6200000000000045,,1
4248,2016-04-10,,Heavyweight,Red,Tim Johnson,Marcin Tybura,190.5,190.5,195.58,198.12,31,30,-110.0,-110.0,2.0,,0.0,-2.539999999999992,,1
4249,2016-04-10,,Light Heavyweight,Blue,Igor Pokrajac,Jan Blachowicz,182.88,187.96,193.04,198.12,37,33,280.0,-340.0,0.5833,0.3333,-5.0800000000000125,-5.0800000000000125,0.25000000000000006,0
4250,2016-04-10,,Women's Strawweight,Red,Maryna Moroz,Cristina Stanciu,170.18,160.02,170.18,162.56,24,22,-170.0,150.0,0.0,,10.159999999999997,7.6200000000000045,,1
4251,2016-04-10,,Welterweight,Blue,Nicolas Dalby,Zak Cummings,180.34,182.88,187.96,190.5,31,31,-105.0,-115.0,4.0,1.25,-2.539999999999992,-2.539999999999992,2.75,0
4252,2016-04-10,,Bantamweight,Blue,Ian Entwistle,Alejandro Perez,165.1,167.64,162.56,170.18,29,26,-150.0,130.0,0.0,0.3333,-2.539999999999992,-7.6200000000000045,-0.3333,0
4253,2016-04-10,,Lightweight,Red,Mairbek Taisumov,Damir Hadzovic,175.26,175.26,185.42,177.8,27,29,-320.0,260.0,1.4,,0.0,7.619999999999976,,1
4254,2016-04-10,,Bantamweight,Blue,Filip Pejic,Damian Stasiak,172.72,165.1,177.8,177.8,23,26,-110.0,100.0,,1.0,7.6200000000000045,0.0,,0
4255,2016-04-10,,Featherweight,Blue,Rob Whiteford,Lucas Martins,175.26,182.88,175.26,182.88,32,27,-110.0,-110.0,1.5,0.0,-7.6200000000000045,-7.6200000000000045,1.5,0
4256,2016-04-10,,Heavyweight,Red,Jared Cannonier,Cyril Asker,180.34,182.88,195.58,187.96,32,30,-135.0,115.0,0.0,,-2.539999999999992,7.6200000000000045,,1
4257,2016-04-10,,Middleweight,Blue,Alessio Di Chirico,Bojan Velickovic,182.88,182.88,187.96,193.04,26,27,155.0,-175.0,,,0.0,-5.079999999999984,,0
4258,2016-03-19,,Heavyweight,Red,Mark Hunt,Frank Mir,177.8,190.5,182.88,200.66,41,36,-150.0,130.0,0.6364,0.8077,-12.699999999999989,-17.78,-0.1713,1
4259,2016-03-19,,Welterweight,Blue,Hector Lombard,Neil Magny,175.26,190.5,180.34,203.2,38,28,100.0,-120.0,1.5,2.5385,-15.240000000000009,-22.859999999999985,-1.0385,0
4260,2016-03-19,,Lightweight,Red,Jake Matthews,Johnny Case,180.34,177.8,185.42,182.88,21,26,105.0,-125.0,1.75,2.0,2.539999999999992,2.539999999999992,-0.25,1
4261,2016-03-19,,Middleweight,Red,Daniel Kelly,Antonio Carlos Junior,182.88,187.96,177.8,200.66,38,26,385.0,-485.0,1.5,2.5,-5.0800000000000125,-22.859999999999985,-1.0,1
4262,2016-03-19,,Light Heavyweight,Blue,James Te Huna,Steve Bosse,187.96,180.34,190.5,182.88,34,34,-255.0,215.0,1.2222,0.0,7.6200000000000045,7.6200000000000045,1.2222,0
4263,2016-03-19,,Women's Strawweight,Red,Bec Rawlings,Seohee Ham,167.64,157.48,162.56,157.48,27,29,-110.0,-110.0,0.0,0.0,10.159999999999997,5.0800000000000125,0.0,1
4264,2016-03-19,,Welterweight,Blue,Brendan O'Reilly,Alan Jouban,170.18,182.88,175.26,185.42,28,34,415.0,-525.0,3.0,0.2,-12.699999999999989,-10.159999999999997,2.8,0
4265,2016-03-19,,Featherweight,Red,Dan Hooker,Mark Eddiva,182.88,172.72,190.5,172.72,26,30,-160.0,150.0,0.25,1.3333,10.159999999999997,17.78,-1.0833,1
4266,2016-03-19,,Women's Bantamweight,Red,Leslie Smith,Rin Nakai,175.26,154.94,167.64,152.4,33,29,-130.0,110.0,0.0,3.0,20.319999999999993,15.23999999999998,-3.0,1
4267,2016-03-19,,Welterweight,Blue,Richard Walsh,Viscardi Andrade,182.88,180.34,185.42,190.5,27,32,-125.0,105.0,1.25,0.3333,2.539999999999992,-5.0800000000000125,0.9167000000000001,0
4268,2016-03-19,,Lightweight,Red,Ross Pearson,Chad Laprise,172.72,177.8,175.26,180.34,31,29,-105.0,-115.0,0.7222,1.0,-5.0800000000000125,-5.0800000000000125,-0.27780000000000005,1
4269,2016-03-19,,Lightweight,Red,Alan Patrick,Damien Brown,180.34,177.8,187.96,172.72,32,31,-300.0,250.0,1.0,,2.539999999999992,15.240000000000009,,1
4270,2016-03-05,,Welterweight,Blue,Conor McGregor,Nate Diaz,175.26,182.88,187.96,193.04,27,30,-425.0,340.0,0.7143,0.7143,-7.6200000000000045,-5.079999999999984,0.0,0
4271,2016-03-05,,Women's Bantamweight,Blue,Holly Holm,Miesha Tate,172.72,167.64,175.26,165.1,34,29,-300.0,250.0,0.6667,1.1667,5.0800000000000125,10.159999999999997,-0.5000000000000001,0
4272,2016-03-05,,Light Heavyweight,Blue,Gian Villante,Ilir Latifi,190.5,177.8,193.04,185.42,30,32,160.0,-185.0,0.7143,0.5,12.699999999999989,7.6200000000000045,0.21430000000000005,0
4273,2016-03-05,,Light Heavyweight,Red,Corey Anderson,Tom Lawlor,190.5,182.88,200.66,187.96,26,32,-250.0,210.0,3.8,1.5,7.6200000000000045,12.699999999999989,2.3,1
4274,2016-03-05,,Women's Bantamweight,Red,Amanda Nunes,Valentina Shevchenko,172.72,165.1,175.26,167.64,27,27,-105.0,-115.0,0.8,4.0,7.6200000000000045,7.6200000000000045,-3.2,1
4275,2016-03-05,,Welterweight,Blue,Brandon Thatch,Siyar Bahadurzada,187.96,180.34,187.96,185.42,30,31,-335.0,275.0,0.75,0.3333,7.6200000000000045,2.5400000000000205,0.4167,0
4276,2016-03-05,,Welterweight,Blue,Erick Silva,Nordine Taleb,182.88,185.42,187.96,187.96,31,34,-225.0,185.0,0.5455,3.0,-2.539999999999992,0.0,-2.4545,0
4277,2016-03-05,,Middleweight,Red,Vitor Miranda,Marcelo Guimaraes,185.42,182.88,195.58,185.42,36,32,-300.0,250.0,0.3333,1.6667,2.539999999999992,10.160000000000025,-1.3334000000000001,1
4278,2016-03-05,,Featherweight,Red,Darren Elkins,Chas Skelly,177.8,180.34,180.34,182.88,31,30,155.0,-175.0,1.6923,1.4,-2.539999999999992,-2.539999999999992,0.2923,1
4279,2016-03-05,,Lightweight,Red,Diego Sanchez,Jim Miller,177.8,172.72,182.88,180.34,34,32,160.0,-185.0,1.1818,1.2381,5.0800000000000125,2.539999999999992,-0.05630000000000002,1
4280,2016-03-05,,Lightweight,Red,Jason Saggo,Justin Salas,180.34,172.72,180.34,177.8,30,33,-190.0,165.0,4.0,1.1667,7.6200000000000045,2.539999999999992,2.8333,1
4281,2016-03-05,,Featherweight,Blue,Julian Erosa,Teruto Ishihara,185.42,170.18,187.96,175.26,26,24,-175.0,155.0,2.0,0.0,15.23999999999998,12.700000000000017,2.0,0
4282,2016-02-27,,Middleweight,Blue,Anderson Silva,Michael Bisping,187.96,185.42,195.58,190.5,40,36,-275.0,235.0,0.1579,1.0833,2.5400000000000205,5.0800000000000125,-0.9253999999999999,0
4283,2016-02-27,,Middleweight,Red,Gegard Mousasi,Thales Leites,187.96,185.42,193.04,198.12,30,34,-300.0,250.0,0.7143,1.7857,2.5400000000000205,-5.0800000000000125,-1.0714000000000001,1
4284,2016-02-27,,Welterweight,Red,Tom Breese,Keita Nakamura,190.5,180.34,185.42,185.42,24,31,-1165.0,750.0,0.0,1.5,10.159999999999997,0.0,-1.5,1
4285,2016-02-27,,Bantamweight,Blue,Francisco Rivera,Brad Pickett,172.72,167.64,172.72,172.72,34,37,-155.0,135.0,0.5556,1.5,5.0800000000000125,0.0,-0.9444,0
4286,2016-02-27,,Featherweight,Blue,Mike Wilkinson,Makwan Amirkhani,170.18,177.8,172.72,182.88,28,27,160.0,-185.0,0.6667,0.5,-7.6200000000000045,-10.159999999999997,0.16669999999999996,0
4287,2016-02-27,,Bantamweight,Red,Davey Grant,Marlon Vera,172.72,172.72,175.26,177.8,30,23,-185.0,160.0,0.0,0.5,0.0,-2.5400000000000205,-0.5,1
4288,2016-02-27,,Middleweight,Red,Scott Askham,Chris Dempsey,190.5,177.8,190.5,182.88,27,28,-360.0,300.0,0.0,1.0,12.699999999999989,7.6200000000000045,-1.0,1
4289,2016-02-27,,Featherweight,Red,Arnold Allen,Yaotzin Meza,172.72,175.26,177.8,187.96,22,35,-340.0,280.0,1.0,1.0,-2.539999999999992,-10.159999999999997,0.0,1
4290,2016-02-27,,Middleweight,Blue,Bradley Scott,Krzysztof Jotko,185.42,185.42,193.04,195.58,26,26,135.0,-155.0,0.5,1.0,0.0,-2.5400000000000205,-0.5,0
4291,2016-02-27,,Lightweight,Blue,Norman Parke,Rustam Khabilov,180.34,172.72,177.8,185.42,29,29,170.0,-200.0,2.0,2.8,7.6200000000000045,-7.619999999999976,-0.7999999999999998,0
